event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-08 05:35:59 UTC,cart,12709556,2053013553559896355,,viatti,40.16,556570970,59c9f85f-1df5-4f26-b50b-0e4746484777
2019-11-10 04:16:13 UTC,purchase,34700058,2061717937420501730,,,15.42,547204358,2a99197a-f824-4e5d-afcf-701f7e929579
2019-11-14 18:05:45 UTC,cart,3100970,2053013555262783879,appliances.kitchen.blender,redmond,56.6,559678362,01590a2d-20f9-4157-97d1-411d434f8d61
2019-11-14 10:34:36 UTC,purchase,1004870,2053013555631882655,electronics.smartphone,samsung,278.69,538132661,ee9be90a-c6c9-4ab0-b7b8-fcefb592d0ab
2019-11-01 10:46:23 UTC,purchase,4000169,2053013566142809077,construction.tools.generator,tefal,90.07,515153561,ecf47a75-668f-41a0-b8d0-067d024176d5
2019-11-05 08:46:04 UTC,view,4000217,2053013566142809077,construction.tools.generator,scarlett,76.24,515634809,e3640f55-d04c-421d-bc02-cea83219df64
2019-11-13 08:57:21 UTC,purchase,1005115,2053013555631882655,electronics.smartphone,apple,914.23,514282387,7026a5c1-1950-4f1d-b233-78e70eb332a4
2019-11-02 19:26:41 UTC,view,22900039,2053013561780732677,furniture.bedroom.pillow,ikea,6.92,514016659,c23c8c2b-2e67-4bc2-b997-35d20fb75812
2019-11-05 10:42:08 UTC,purchase,1802125,2053013554415534427,electronics.video.tv,artel,176.84,562380018,2bc0c0a1-0aff-47b7-b4a8-cdfacb92e5f8
2019-11-02 14:59:30 UTC,cart,1005098,2053013555631882655,electronics.smartphone,samsung,139.0,539837035,df87ec84-665b-464e-b2aa-462fe79d553d
2019-11-08 05:30:34 UTC,cart,26401427,2053013563651392361,,lucente,113.52,550120885,ccf3106a-a12e-4856-9383-d3ae00c113f9
2019-11-12 12:51:07 UTC,cart,5000691,2053013566100866035,appliances.sewing_machine,chayka,92.64,560850833,3beb82c0-551a-4050-adcd-cad0ae0d435b
2019-11-13 16:28:22 UTC,view,1005161,2053013555631882655,electronics.smartphone,xiaomi,203.04,464434173,a5a3d43e-c8bd-4eee-87e6-21b6a9bbd68e
2019-11-01 03:57:16 UTC,cart,6000227,2053013560807654091,auto.accessories.alarm,starline,157.53,529831093,1b772766-f7a2-45ae-ad6b-5180e97fbe6f
2019-11-07 09:54:36 UTC,view,12707153,2053013553559896355,,,32.69,556906356,7138eaae-72a9-4f51-aefc-171eaa35a645
2019-11-10 15:03:23 UTC,purchase,22700084,2053013556168753601,,force,239.31,569308121,ba15dd91-0ce4-42cc-aab5-c406caa9207d
2019-11-10 17:42:40 UTC,cart,30000171,2127425436764865054,construction.tools.welding,magnetta,102.83,562118974,4d024767-3b8f-4b39-88ea-64a9075afc0a
2019-11-05 14:04:36 UTC,purchase,4000170,2053013566142809077,construction.tools.generator,tefal,128.68,514076792,47dd4e66-5922-4d65-86db-98b3c21db097
2019-11-08 15:11:29 UTC,cart,3700689,2053013565983425517,appliances.environment.vacuum,samsung,203.61,560073844,167d2b3c-8904-4417-b19e-25070c2e138c
2019-11-01 07:37:06 UTC,cart,1005007,2053013555631882655,electronics.smartphone,xiaomi,94.7,544375304,bb11f672-aa2c-4046-b852-82487bca807d
2019-11-12 11:05:32 UTC,cart,10700055,2053013561277416167,,,35.52,522228675,6193f220-4f9c-417b-82f3-4e100ca39479
2019-11-11 10:15:20 UTC,view,1005186,2053013555631882655,electronics.smartphone,samsung,771.94,546828134,3e423733-5660-4ec1-92c5-6549df3e9aa3
2019-11-14 18:32:54 UTC,cart,9300000,2053013554524586339,,lg,307.15,521720403,e5aa4428-f2e4-45ce-b558-12481db0cde3
2019-11-03 09:42:20 UTC,cart,1005169,2053013555631882655,electronics.smartphone,samsung,210.69,534509727,bdf0ac2f-962d-4f89-85e8-e17340f3d6b4
2019-11-05 17:04:30 UTC,view,5100577,2053013553341792533,electronics.clocks,samsung,290.78,514286347,24604341-865d-4736-87c2-114895f41d46
2019-11-11 08:09:33 UTC,cart,4804056,2053013554658804075,electronics.audio.headphone,apple,159.58,552372486,544f77da-78e1-496f-8d00-427c9db4e8e0
2019-11-03 07:38:19 UTC,purchase,55000025,2146551843914777018,apparel.costume,nike,97.56,566165484,ee9e2711-5d99-4472-ac54-ae448e4bb06b
2019-11-09 09:57:43 UTC,view,1004322,2053013555631882655,electronics.smartphone,huawei,334.37,530201776,b916510b-add7-56e6-574e-6cb6dc58908d
2019-11-13 17:25:50 UTC,cart,1004873,2053013555631882655,electronics.smartphone,samsung,350.05,571127154,10a2d5c2-f505-47c7-9757-61adcfa3a6ac
2019-11-11 02:49:21 UTC,purchase,7201003,2053013553165631753,,bauer,10.55,569934181,d46777ce-998a-4756-b7c3-59d2c78ff393
2019-11-06 16:01:23 UTC,cart,1004858,2053013555631882655,electronics.smartphone,samsung,131.66,566457097,9ddec796-40ca-44af-9d26-d340b900e39c
2019-11-12 14:06:28 UTC,cart,48400005,2119149008294249184,,,61.75,549247247,4dc2d09e-5269-49ef-93c2-480d4b72d0a1
2019-11-12 04:51:13 UTC,cart,1003317,2053013555631882655,electronics.smartphone,apple,946.58,543587600,911e46ab-f194-4a89-8631-34341165b355
2019-11-10 13:39:59 UTC,view,1004749,2053013555631882655,electronics.smartphone,samsung,194.76,512738919,0386f5d7-d8dc-4fe1-b451-daa60df895be
2019-11-09 05:07:38 UTC,cart,5300213,2053013563173241677,,rowenta,47.59,513208119,0a8f6b14-0f82-40b6-ae7e-10db11a5dc47
2019-11-07 12:02:07 UTC,view,21411356,2053013561579406073,electronics.clocks,,23.17,514532238,979a33d2-3a89-45a2-8a75-0f6269b62c6f
2019-11-12 16:15:31 UTC,purchase,1005133,2053013555631882655,electronics.smartphone,apple,1547.71,544296933,5afdc20e-a3e5-416b-8c4e-ab1bc9f8c840
2019-11-03 15:51:19 UTC,purchase,5300125,2053013563173241677,,philips,48.88,514742208,c70aae01-1885-450f-99c3-5b6ac3e026c8
2019-11-05 20:44:44 UTC,view,11100216,2053013555036291451,appliances.personal.scales,scarlett,12.84,512687450,25d81595-2a42-4e7e-9ff3-89ca524f5e4b
2019-11-01 09:12:14 UTC,purchase,13300462,2053013557166998015,,casper,102.19,513296264,f38d5c55-9ff3-4acb-8719-739ed4830fc5
2019-11-12 13:33:18 UTC,cart,8801100,2053013555573162395,electronics.telephone,nokia,94.66,560708976,f56cf8a3-87c8-48a0-8444-df4723f271b6
2019-11-14 10:47:20 UTC,cart,1003316,2053013555631882655,electronics.smartphone,apple,952.07,540840844,ba4e8367-d947-403d-9ccd-edd18763b0a3
2019-11-13 09:31:37 UTC,view,17800210,2053013559868129947,computers.desktop,zeta,98.12,533286934,f718850f-bf3d-4f3a-b34e-3feac0e7a9fe
2019-11-14 12:49:19 UTC,cart,13105150,2053013553526341921,,skad,227.55,512536108,812bac8f-f530-4f3d-be58-a39fbbab1517
2019-11-08 13:45:22 UTC,purchase,1002544,2053013555631882655,electronics.smartphone,apple,494.22,534048498,fe60ea45-9084-4302-a6a9-aa40e54cf204
2019-11-10 17:28:26 UTC,cart,1201513,2172371436436455782,electronics.tablet,samsung,769.18,569800227,c1c09085-4cc2-49a1-b66d-fc85ef1cdbe7
2019-11-14 11:23:41 UTC,view,22600029,2165087460176953468,auto.accessories.compressor,,76.45,568939366,ec84bd84-bb00-4199-8fb0-94da4986f954
2019-11-02 08:57:29 UTC,cart,1004836,2053013555631882655,electronics.smartphone,samsung,224.17,553304709,d3d91a19-5d5b-446c-b2b3-947024380635
2019-11-13 03:20:20 UTC,cart,12500536,2053013556277805513,,crown,32.95,525981775,8ead1d28-8db8-4927-8053-427ea9beb230
2019-11-07 07:12:24 UTC,purchase,1005186,2053013555631882655,electronics.smartphone,samsung,771.94,553412251,088ac45b-bb33-4ce0-9686-9eee6ab15635
2019-11-13 13:26:50 UTC,cart,1004873,2053013555631882655,electronics.smartphone,samsung,350.05,522392462,36c0b59a-7ee5-4f67-9fca-d80bb74793bf
2019-11-05 15:24:27 UTC,view,53100001,2141229835995840847,,,36.95,533305876,bd653947-5b34-4981-91e9-56dce1b9e11b
2019-11-09 19:56:54 UTC,cart,4804055,2053013554658804075,electronics.audio.headphone,apple,189.7,569469122,7e76cf9a-5cab-4d99-9ea3-cfa4279ee215
2019-11-12 08:54:11 UTC,purchase,14701879,2053013557133443581,furniture.living_room.cabinet,,64.61,516220790,1270467b-798f-44a9-82c6-df99dd48d046
2019-11-14 12:58:34 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,565.61,522413664,90214ef1-7753-44e1-968e-b8752f34f74a
2019-11-05 12:11:02 UTC,view,13102638,2053013553526341921,,alcasta,240.93,516492220,4f6f978e-356c-43c2-8fc9-4606d8e6165c
2019-11-02 09:50:50 UTC,view,9300067,2053013554524586339,,lg,127.93,539443264,6bff3f24-d564-4c42-b6a8-75e24f467b1f
2019-11-09 11:38:55 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,127.72,512834740,fee23983-934a-41e1-94c9-451c31123ea2
2019-11-03 05:09:55 UTC,view,15300143,2053013552662315243,,transcend,4.3,543134639,e8579008-ab3c-4cba-a982-d548b01431fb
2019-11-13 06:26:51 UTC,cart,1306949,2053013558920217191,computers.notebook,acer,540.04,520358805,6fe4f84d-0620-45d8-a826-1c0ef324720d
2019-11-13 19:44:14 UTC,cart,12709450,2053013553559896355,,continental,83.66,569015718,d27ddd58-43cc-4f67-b18b-e1d70786f585
2019-11-05 05:16:56 UTC,purchase,1801689,2053013554415534427,electronics.video.tv,samsung,266.09,514081894,fef0722f-8d1f-4ffe-9371-f5b73e822be4
2019-11-13 03:56:55 UTC,cart,16200329,2053013556344914381,kids.fmcg.diapers,huggies,12.36,541032126,6370d2f9-f7b5-4605-97a8-3ca8940059c0
2019-11-10 06:15:30 UTC,view,1004785,2053013555631882655,electronics.smartphone,huawei,265.05,546650641,ee3e6c67-e952-418b-bb4b-3cd1b3ad567d
2019-11-04 03:17:47 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,458.12,559702956,87e32c7a-8be8-484a-941e-cd703f00a7d4
2019-11-14 08:57:17 UTC,view,2800587,2053013563835941749,appliances.kitchen.refrigerators,indesit,313.73,559418867,413d1a40-122b-4007-9b20-4647371b54fd
2019-11-14 06:21:51 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,127.05,550654153,9cd2ac2c-bf86-4135-8703-1fcd316b1c8a
2019-11-08 08:24:11 UTC,view,21410059,2053013561579406073,electronics.clocks,,33.72,566352864,fb2d7496-9a7f-4e18-8ed0-fbe9505b66ea
2019-11-12 09:42:20 UTC,purchase,5100816,2053013553375346967,,xiaomi,29.59,561628402,76e31084-f543-4718-9e66-f0d1082b6534
2019-11-04 07:35:02 UTC,view,1004228,2053013555631882655,electronics.smartphone,apple,1096.27,519838089,cc797e47-4636-4e3f-b56d-b70157796630
2019-11-13 15:50:59 UTC,view,5000214,2053013566100866035,appliances.sewing_machine,jaguar,129.53,542864065,695d8c3d-f4ea-4206-9f21-38c0225b01c7
2019-11-11 16:12:15 UTC,cart,3801058,2053013566176363511,appliances.iron,tefal,180.16,570216860,893acdf7-fe8d-44b0-9e8e-5e18af77d65f
2019-11-08 04:28:25 UTC,cart,1005124,2053013555631882655,electronics.smartphone,apple,1553.16,513698014,3b593da1-b87b-4a0e-a115-0d7b704ad203
2019-11-13 04:51:57 UTC,purchase,1004833,2053013555631882655,electronics.smartphone,samsung,168.78,542173382,e3344358-bcd6-4f9b-b2c3-aa2b31b74b4b
2019-11-13 06:46:51 UTC,cart,12720493,2053013553559896355,,sunwide,37.32,515018942,b6434e5c-b6ee-4654-be69-059972fec2af
2019-11-11 13:04:56 UTC,cart,1004650,2053013555631882655,electronics.smartphone,samsung,614.92,521477543,38494dfd-7e02-4951-ba89-0c29a31ea513
2019-11-11 07:23:37 UTC,purchase,12700933,2053013553559896355,,nokian,63.01,519587731,e6165979-8c77-4a83-9523-83fb88eeb3c5
2019-11-12 12:29:25 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,190.22,570560549,8c697298-aaa2-42f0-854f-1ca17a86e140
2019-11-08 02:33:46 UTC,view,15901524,2053013558190408249,,,39.54,568470581,c7de6151-2316-4d75-80e3-0359927d2853
2019-11-02 12:23:53 UTC,cart,1002633,2053013555631882655,electronics.smartphone,apple,358.31,543990327,cbddc86c-a371-4b83-9394-ef9ff5079021
2019-11-12 10:34:26 UTC,cart,15100145,2053013557024391671,,lider,386.08,545387037,807e7d4d-c00b-4fad-8527-a9f87538c698
2019-11-07 11:27:05 UTC,purchase,1005212,2053013555631882655,electronics.smartphone,samsung,184.26,512976323,0785ceed-5d94-4633-950d-995cea2fcd58
2019-11-05 12:24:58 UTC,view,12703277,2053013553559896355,,cordiant,69.5,561480489,3c1e1318-7497-4be6-a40b-2ed0511882e1
2019-11-11 09:31:01 UTC,cart,26500134,2053013563550729061,,lucente,86.49,512991708,13125bb2-a3eb-4ae2-8734-cec3664631e5
2019-11-10 21:48:39 UTC,purchase,8100015,2053013556546240985,,chicco,51.46,523703870,e8b73a78-6576-4035-a5f9-083f68f1130b
2019-11-13 18:47:55 UTC,cart,4803977,2053013554658804075,electronics.audio.headphone,samsung,106.6,549152720,6df72d5a-28f6-43a9-9333-8319983077e3
2019-11-04 11:47:20 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,131.28,547416389,00e8e4b4-fd2e-4247-a105-dd45897993b3
2019-11-14 17:20:26 UTC,cart,1801881,2053013554415534427,electronics.video.tv,samsung,558.55,519063298,4ab9d8b8-4d40-4974-a326-4db12740eea0
2019-11-11 07:23:06 UTC,cart,1002544,2053013555631882655,electronics.smartphone,apple,494.17,559759714,1e8c5d96-cd70-4fee-966b-683eba40ac62
2019-11-14 11:45:23 UTC,purchase,1306257,2053013558920217191,computers.notebook,hp,398.72,571431045,035a8927-fe90-4cbb-a261-0f656ea1d58f
2019-11-09 19:38:59 UTC,view,1005143,2053013555631882655,electronics.smartphone,apple,1453.71,569361684,e6c6544b-36ed-48c6-be50-35b22a3149dd
2019-11-09 09:35:09 UTC,cart,1005116,2053013555631882655,electronics.smartphone,apple,980.21,569269595,7eb0faa7-0c15-4880-a64d-4709254ba601
2019-11-02 18:19:21 UTC,view,12300466,2053013556311359947,construction.tools.drill,alteco,65.48,520320018,e51d303f-8ff2-49de-8e1b-366e02d137b5
2019-11-08 16:48:24 UTC,purchase,4804056,2053013554658804075,electronics.audio.headphone,apple,159.91,569029447,f3757f6d-c891-4821-9fab-5b301899506f
2019-11-12 06:51:01 UTC,view,3300492,2053013555355058573,,redmond,84.92,548900539,6c947e3e-facb-41b6-a2ec-82f739634dfe
2019-11-09 14:04:37 UTC,view,2701333,2053013563911439225,appliances.kitchen.refrigerators,samsung,952.38,544102843,7f5869c5-9af5-4836-91b3-723316577411
2019-11-14 10:35:57 UTC,cart,6800831,2053013554222596431,computers.components.hdd,toshiba,89.6,540911598,837b768a-f17c-4880-99f4-0b05aafcb51f
2019-11-12 05:58:05 UTC,view,19400021,2053013563768832881,,bosch,497.95,524378796,5b692114-dd08-4a57-b4d0-f9e6466a8297
2019-11-13 05:41:20 UTC,purchase,1802008,2053013554415534427,electronics.video.tv,lg,666.27,570366722,179ac2f1-b9a8-445c-98f3-07502caf502e
2019-11-10 03:32:52 UTC,view,1004449,2053013555631882655,electronics.smartphone,xiaomi,218.49,526887208,2ea6105d-0a67-47d9-9595-0e9d454ea76c
2019-11-03 05:41:52 UTC,view,26203728,2053013563693335403,,lucente,318.67,566479357,a611d1b5-50ef-437d-9f29-7fc25fcec51a
2019-11-05 23:30:56 UTC,view,23300400,2053013561956893455,,,10.68,515946899,888a0cae-e7ea-47a0-8296-84d26ae738c6
2019-11-13 03:31:24 UTC,cart,1004833,2053013555631882655,electronics.smartphone,samsung,168.78,543601439,8cc1d9d0-29d4-4687-8949-02aad48772df
2019-11-08 17:29:05 UTC,purchase,1004246,2053013555631882655,electronics.smartphone,apple,728.81,548343380,184022bb-a42f-4af7-838b-21b798b1936d
2019-11-14 17:57:03 UTC,cart,4100228,2053013561218695907,,sony,521.76,516692398,290f5c0a-4dfe-4db3-8fb5-a59f1bcd119e
2019-11-07 20:59:52 UTC,cart,1201460,2172371436436455782,electronics.tablet,apple,514.53,552026815,f815f301-4ce2-4e41-b7bd-7e06bf88627c
2019-11-09 22:47:46 UTC,cart,1004833,2053013555631882655,electronics.smartphone,samsung,169.59,516339043,f07df557-68f4-4cf8-83c4-1dc0ae2f3bb3
2019-11-14 06:50:41 UTC,cart,2602106,2053013563970159485,,dauscher,218.77,531361406,8f81863f-0e0c-45a6-976d-529d1c43ede0
2019-11-02 17:36:57 UTC,cart,27700139,2053013560086233771,construction.tools.pump,,35.31,513070025,65cdcad7-5475-49ea-9456-e5761a83899b
2019-11-12 15:20:24 UTC,view,11300059,2053013555531219353,electronics.telephone,texet,17.22,513849255,74603e80-cdc0-4026-9538-b39b79b1dedc
2019-11-03 15:36:50 UTC,cart,1004836,2053013555631882655,electronics.smartphone,samsung,224.17,525195160,4506c683-8d8b-4c72-bf8d-d52e0e4bbd5a
2019-11-02 10:29:40 UTC,cart,1004836,2053013555631882655,electronics.smartphone,samsung,224.17,566573951,bdd7b67b-62bc-4bc7-a337-ef324374c288
2019-11-11 04:49:56 UTC,cart,1004904,2053013555631882655,electronics.smartphone,huawei,106.57,531934239,ac1db801-8311-414b-bc19-1c55629b9c92
2019-11-12 15:32:52 UTC,cart,1004886,2053013555631882655,electronics.smartphone,oppo,128.45,570621734,5625e52e-3a27-4392-97eb-9b3e723e8f7a
2019-11-02 09:33:43 UTC,view,9800613,2053013554071601477,,,167.26,512562426,dcc82d59-7c91-43e8-a983-c6bb1dee67da
2019-11-14 16:26:41 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,914.0,514416090,0d06c5de-10ea-4ffd-9f8a-c28f286aec2d
2019-11-10 11:07:54 UTC,cart,1002524,2053013555631882655,electronics.smartphone,apple,565.78,568887661,d318cb36-c104-4be2-b353-69f486033881
2019-11-09 02:00:15 UTC,view,5801094,2053013553945772349,electronics.audio.subwoofer,dls,77.22,512603720,7327913f-b7c7-453f-bc1a-e404004ec7dc
2019-11-08 06:36:02 UTC,view,3500243,2053013555287949705,,bosch,136.45,514100505,4358c04a-f5c8-4825-9efd-68fbf677984b
2019-11-10 10:21:12 UTC,purchase,28100118,2053013564918072245,,,105.02,550512158,6345fc6b-0492-4189-8bd7-91692924ceb0
2019-11-05 18:08:25 UTC,purchase,57800002,2155812777791324581,,huter,152.62,546826365,9faccd5b-8f8f-44f9-a49d-3762518b8912
2019-11-09 08:41:10 UTC,view,15100367,2053013557024391671,,,499.11,550987044,e0f42eba-d0db-44f1-8d94-28902e92cda2
2019-11-14 18:17:58 UTC,cart,5100576,2053013553341792533,electronics.clocks,apple,420.35,514686532,21d25c9e-66ec-4cd3-90d3-fc3837516125
2019-11-13 02:28:34 UTC,cart,1005100,2053013555631882655,electronics.smartphone,samsung,136.9,570802570,de16f83c-e1c9-420c-95f3-cf4c7643aca5
2019-11-03 15:37:10 UTC,cart,1005115,2053013555631882655,electronics.smartphone,apple,928.45,566856483,70f2b5f9-ad92-490e-888a-cb5923af095d
2019-11-14 17:17:49 UTC,cart,2400467,2053013563743667055,appliances.kitchen.hood,crown,82.0,571078940,8b8fd12f-f081-425c-96a5-6689a962044c
2019-11-07 10:39:56 UTC,view,12715355,2053013553559896355,,comforser,55.99,526874134,2923227a-7e95-4e7c-856b-b6e254b65649
2019-11-12 08:43:48 UTC,view,2500566,2053013564003713919,appliances.kitchen.oven,asel,43.73,514447206,fe011be0-920c-4fde-9af4-ff013fd12dca
2019-11-08 19:38:50 UTC,view,1003532,2053013555631882655,electronics.smartphone,samsung,360.11,561143455,4043527a-50f7-43c0-bb81-789d13980226
2019-11-11 02:20:58 UTC,purchase,28400759,2053013566209917945,accessories.bag,baden,32.18,538839849,f23dbc6b-4e74-4691-ba07-dd28adfb99ba
2019-11-01 04:22:11 UTC,view,2602012,2053013563970159485,,bosch,514.55,559590344,ce09cb9d-61c6-4102-9915-2475a6175a6c
2019-11-04 03:30:28 UTC,purchase,12711174,2053013553559896355,,triangle,31.92,562808796,077152fb-3c87-4062-8d80-f5e2f0ceeebd
2019-11-08 11:28:16 UTC,view,56700013,2151564095713706619,,intex,115.83,560939122,afbbb77c-1c24-4278-81a7-f76fe842f468
2019-11-04 16:55:35 UTC,view,55000025,2146551843914777018,apparel.costume,nike,97.56,520685079,6fdf564d-3090-477b-84f3-304d2ccb70cb
2019-11-09 08:51:28 UTC,cart,12720495,2053013553559896355,,sunwide,51.16,541005462,bf022c38-a682-44fc-98f0-843006afa0aa
2019-11-11 07:24:46 UTC,cart,1004872,2053013555631882655,electronics.smartphone,samsung,266.19,550768438,1b88a3cb-508d-4476-b772-a1aaddc4c54a
2019-11-12 15:58:32 UTC,purchase,2601262,2053013563970159485,,king,146.98,515326557,915c7226-c4e0-478f-801e-332728c4f3c2
2019-11-14 13:46:12 UTC,view,100001871,2053013559733912211,,pinskdrev,2445.37,513374397,10a8dff7-e5fa-4cf8-8205-f25d1f6724bf
2019-11-07 04:42:14 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,210.53,512734927,890d9d44-802a-4078-923b-87ec2f4ac74a
2019-11-08 11:52:55 UTC,cart,1002545,2053013555631882655,electronics.smartphone,apple,591.75,542961994,65de72d3-be63-46b6-90ad-8fde6de6a731
2019-11-08 08:23:23 UTC,cart,4801876,2053013554658804075,electronics.audio.headphone,apple,33.43,551857097,f5207fdb-d51e-494f-8d6e-bae0e2b08ece
2019-11-11 10:08:41 UTC,cart,1005135,2053013555631882655,electronics.smartphone,apple,1659.94,525585594,661e0fb7-05ed-4d32-a123-101dcfe7a65c
2019-11-06 14:55:04 UTC,view,2800350,2053013563835941749,appliances.kitchen.refrigerators,,238.87,568223144,5b28cd3a-6bbc-4f6c-8176-da7355900d3c
2019-11-09 13:15:44 UTC,cart,22300003,2053013552427434207,,xiaomi,70.63,549973820,89aea50f-ed19-4de5-8e62-2be7ccc0c02d
2019-11-10 19:21:06 UTC,purchase,1004249,2053013555631882655,electronics.smartphone,apple,739.74,517466077,072545e9-c8d1-40d7-a7d2-ee6f111f7fac
2019-11-14 12:22:52 UTC,cart,2601440,2053013563970159485,,flama,124.58,529516201,a013b2a5-34c1-44d8-8e0d-c7164de13758
2019-11-09 16:17:24 UTC,view,12600115,2053013554751078769,appliances.kitchen.grill,kitfort,61.75,539239373,c982676b-9632-4a4b-bf6f-259be74d4606
2019-11-12 12:21:45 UTC,view,1004858,2053013555631882655,electronics.smartphone,samsung,127.15,568059730,c68e851f-c42a-461e-a018-e2e4662eb02d
2019-11-03 11:25:00 UTC,purchase,1004720,2053013555631882655,electronics.smartphone,huawei,125.61,514696360,df9546e3-fffb-4b0a-b1d5-151a6598aa14
2019-11-12 05:52:42 UTC,cart,35600120,2070747673266226092,,pyrex,13.62,557341323,7f86e373-e14b-4097-b58d-27f150672136
2019-11-12 15:45:21 UTC,cart,12715143,2053013553559896355,,kapsen,41.96,544829541,9590087c-c7b7-4dd4-9acb-23526730508a
2019-11-07 05:43:08 UTC,view,45601092,2135658542781170420,apparel.shoes,pablosky,106.05,547208444,c7baae48-7a64-48ed-a4a1-dbfcc1ca1e02
2019-11-11 12:08:15 UTC,cart,3600835,2053013563810775923,appliances.kitchen.washer,samsung,656.36,530575550,4ac3a1b9-fac6-4037-93b1-6fa6e94a3fef
2019-11-10 07:18:22 UTC,view,5100376,2053013553341792533,electronics.clocks,xiaomi,69.24,520938235,218eee16-12d0-4ddc-9291-c187da217c4e
2019-11-12 13:25:42 UTC,cart,1005116,2053013555631882655,electronics.smartphone,apple,979.54,535051890,faf21c60-4895-4a75-bba8-0d15241e46cb
2019-11-13 02:59:19 UTC,cart,12712332,2053013553559896355,,toyo,46.33,512775047,8d0b051c-766a-4b3d-88d9-e34a4dbce0fa
2019-11-10 09:23:31 UTC,purchase,28712182,2053013565228450757,apparel.shoes,respect,67.7,514369614,c2155ece-1562-4367-a310-9f3dc7c27b00
2019-11-01 06:12:13 UTC,purchase,1002633,2053013555631882655,electronics.smartphone,apple,358.31,513614418,851978a7-b616-4f3d-ba85-dec016c6262d
2019-11-09 14:23:10 UTC,cart,35108585,2070005009382114061,apparel.underwear,milavitsa,12.85,521860546,2e57b82d-b578-4d56-b7ea-abc6dcbba482
2019-11-07 11:35:06 UTC,cart,1004209,2053013555631882655,electronics.smartphone,samsung,89.26,547841319,78d75b72-c519-4097-8bb1-038be2cefd70
2019-11-01 04:36:31 UTC,cart,7002254,2053013560346280633,kids.carriage,wingoffly,115.13,555020073,96d44648-4b39-45bc-b66f-8fb027df59e0
2019-11-06 17:31:27 UTC,cart,1600557,2053013553056579841,computers.peripherals.printer,canon,167.01,557713665,19b71c16-bb40-40ff-99c0-464187e45af5
2019-11-11 17:58:26 UTC,cart,1307480,2053013558920217191,computers.notebook,lenovo,254.81,513860864,c129d18b-f410-4134-849d-81ce6e07b41b
2019-11-01 05:33:51 UTC,view,17800343,2053013559868129947,computers.desktop,,28.79,524488285,c5ac9331-e2af-4de0-a495-460ae919ef2b
2019-11-08 06:00:51 UTC,cart,1004723,2053013555631882655,electronics.smartphone,huawei,125.61,523696162,d8369001-ef4d-40ea-aa96-3c9a1f3eb0d9
2019-11-14 19:00:18 UTC,cart,4900396,2053013555220840837,appliances.kitchen.juicer,bosch,101.39,515284701,492e5f9e-39d2-4691-9920-1724a713e198
2019-11-13 08:22:45 UTC,purchase,26400292,2053013563651392361,,lucente,185.85,513725987,382986d9-8c11-46ed-96f0-eadfff701545
2019-11-11 14:05:27 UTC,purchase,1005116,2053013555631882655,electronics.smartphone,apple,979.69,546670464,28e3cff1-0e63-4da7-bc0f-12795db473ee
2019-11-12 14:35:47 UTC,view,4100170,2053013561218695907,,sony,511.96,570605680,dcb1d231-7277-491f-8184-1b5477547564
2019-11-11 17:06:54 UTC,cart,26203938,2053013563693335403,,,180.7,516013484,323d44c2-197c-41ef-8123-950f44fd227d
2019-11-14 12:57:43 UTC,view,1005116,2053013555631882655,electronics.smartphone,apple,979.43,564487679,b344bd13-901e-44e8-aa3a-10fd555d5f9d
2019-11-08 18:08:35 UTC,cart,1005135,2053013555631882655,electronics.smartphone,apple,1645.62,560021690,ee08b601-61b1-4956-8435-48bd9746a029
2019-11-09 19:32:47 UTC,view,48400005,2119149008294249184,,,61.75,534699371,646b736b-af5a-42b0-80dc-cb52c9ca2b8e
2019-11-09 04:44:42 UTC,view,28720715,2053013565228450757,apparel.shoes,respect,79.02,544142914,bcf8d500-5eb0-4117-936c-826398402a37
2019-11-10 13:01:44 UTC,cart,30000001,2127425436764865054,construction.tools.welding,,87.24,564537338,458c3384-3401-4c40-9d42-8402921e5ba9
2019-11-08 13:52:34 UTC,cart,1801860,2053013554415534427,electronics.video.tv,kivi,192.8,543785853,d6f9e71a-cf26-45fd-b229-b5894f56c162
2019-11-07 15:26:08 UTC,view,57600003,2155114825741500949,,blueseven,47.88,563807018,f873ee72-9398-4ac6-81b7-b12e57576627
2019-11-03 14:10:08 UTC,cart,2601779,2053013563970159485,,artel,174.78,514602903,01383702-7043-4f23-a42d-8ea1672f43f5
2019-11-03 13:03:53 UTC,purchase,36000025,2096280538292683405,appliances.kitchen.kettle,rondell,28.29,515066905,f3d5b13b-37ad-4355-a80b-c3ae93935438
2019-11-13 18:16:06 UTC,view,1004317,2053013555631882655,electronics.smartphone,meizu,159.21,550297201,080a1d5e-95ff-4be0-a711-99bc8b376232
2019-11-12 12:24:21 UTC,view,1801710,2053013554415534427,electronics.video.tv,lg,746.2,553239484,a94d1d70-8ba6-4c26-9472-728d68aa6fc0
